position,depth,mode,threads,best_move,best_score,nodes,time_seconds,speedup,efficiency
LAT-ch,5,parallel,2,"(3,2) -> (4,1)",90,3080,0.00214056,0.707222,0.353611
LAT-ch,5,parallel,4,"(3,2) -> (4,1)",90,3080,0.00225087,0.672564,0.168141
LAT-ch,6,sequential,1,"(3,2) -> (4,1)",90,3279,0.00373405,1,1
LAT-ch,6,parallel,1,"(3,2) -> (4,1)",90,4867,0.00637289,0.585927,0.585927
LAT-ch,6,parallel,2,"(3,2) -> (4,1)",90,4867,0.00639194,0.584181,0.292091
LAT-ch,6,parallel,4,"(3,2) -> (4,1)",90,4867,0.00644454,0.579413,0.144853
LAT-ch,4,sequential,1,"(0,6) -> (2,7)",130,16695,0.022094,1,1
LAT-ch,4,parallel,1,"(0,6) -> (2,7)",130,17436,0.0238758,0.925369,0.925369
LAT-ch,4,parallel,2,"(2,2) -> (0,0)",130,17007,0.0237338,0.930908,0.465454
LAT-ch,4,parallel,4,"(0,6) -> (2,7)",130,15821,0.0231551,0.954174,0.238543
LAT-ch,5,sequential,1,"(2,6) -> (3,6)",-90,59959,0.114874,1,1
LAT-ch,5,parallel,1,"(2,6) -> (3,6)",-90,71922,0.124309,0.924103,0.924103
LAT-ch,5,parallel,2,"(2,6) -> (3,6)",-90,80781,0.149708,0.76732,0.38366
LAT-ch,5,parallel,4,"(2,6) -> (3,6)",-90,78944,0.144336,0.795878,0.198969
LAT-ch,6,sequential,1,"(4,3) -> (5,2)",130,388489,0.532078,1,1
LAT-ch,6,parallel,1,"(4,3) -> (5,2)",130,441157,0.66383,0.801528,0.801528
LAT-ch,6,parallel,2,"(4,3) -> (5,2)",130,441157,0.66331,0.802156,0.401078
LAT-ch,6,parallel,4,"(4,3) -> (5,2)",130,441157,0.665393,0.799645,0.199911
LAT-ch,4,sequential,1,"(0,0) -> (0,1)",100,631,0.000894111,1,1
LAT-ch,4,parallel,1,"(0,0) -> (0,1)",100,713,0.00131903,0.677854,0.677854
LAT-ch,4,parallel,2,"(0,0) -> (0,1)",100,713,0.00134674,0.663908,0.331954
LAT-ch,4,parallel,4,"(0,0) -> (0,1)",100,713,0.00129565,0.690084,0.172521
LAT-ch,5,sequential,1,"(0,0) -> (1,0)",100,2630,0.00217344,1,1
LAT-ch,5,parallel,1,"(0,0) -> (1,0)",100,4427,0.00371482,0.585072,0.585072
LAT-ch,5,parallel,2,"(0,0) -> (1,0)",100,4427,0.00342583,0.634426,0.317213
LAT-ch,5,parallel,4,"(0,0) -> (1,0)",100,4427,0.00341789,0.6359,0.158975
LAT-ch,6,sequential,1,"(0,0) -> (1,0)",200,7745,0.00814836,1,1
LAT-ch,6,parallel,1,"(0,0) -> (1,0)",200,13319,0.016028,0.508382,0.508382
LAT-ch,6,parallel,2,"(0,0) -> (1,0)",200,13319,0.0160337,0.508202,0.254101
LAT-ch,6,parallel,4,"(0,0) -> (1,0)",200,13319,0.0161699,0.503921,0.12598
LAT-ch,4,sequential,1,"(3,5) -> (4,6)",170,2571,0.00323535,1,1
LAT-ch,4,parallel,1,"(3,5) -> (4,6)",170,2789,0.00445253,0.726632,0.726632
LAT-ch,4,parallel,2,"(3,5) -> (4,6)",170,4372,0.00560453,0.577274,0.288637
LAT-ch,4,parallel,4,"(3,5) -> (4,6)",170,2710,0.00429456,0.75336,0.18834
LAT-ch,5,sequential,1,"(3,5) -> (4,6)",70,13453,0.0149367,1,1
LAT-ch,5,parallel,1,"(3,5) -> (4,6)",70,19072,0.0204361,0.730901,0.730901
LAT-ch,5,parallel,2,"(3,5) -> (4,6)",70,19202,0.0206919,0.721866,0.360933
LAT-ch,5,parallel,4,"(3,5) -> (4,6)",70,20156,0.0223891,0.667144,0.166786
LAT-ch,6,sequential,1,"(3,5) -> (4,6)",170,40249,0.0428433,1,1
LAT-ch,6,parallel,1,"(3,5) -> (4,6)",170,49503,0.0634392,0.675345,0.675345
LAT-ch,6,parallel,2,"(3,5) -> (4,6)",170,50416,0.0643512,0.665774,0.332887
LAT-ch,6,parallel,4,"(3,5) -> (4,6)",170,58083,0.0707129,0.605877,0.151469
LAT-ch,4,sequential,1,"(3,0) -> (3,6)",330,10596,0.0217812,1,1
LAT-ch,4,parallel,1,"(3,0) -> (3,6)",330,10781,0.0232806,0.935595,0.935595
LAT-ch,4,parallel,2,"(3,0) -> (3,6)",330,7785,0.0185469,1.17439,0.587193
LAT-ch,4,parallel,4,"(3,0) -> (3,6)",330,9518,0.0198783,1.09573,0.273931
LAT-ch,5,sequential,1,"(3,0) -> (6,0)",100,59024,0.0975638,1,1
LAT-ch,5,parallel,1,"(3,0) -> (6,0)",100,64014,0.102081,0.955744,0.955744
LAT-ch,5,parallel,2,"(4,1) -> (4,2)",100,42419,0.0659386,1.47961,0.739807
LAT-ch,5,parallel,4,"(0,6) -> (1,6)",100,78138,0.132342,0.737208,0.184302
LAT-ch,6,sequential,1,"(3,0) -> (3,1)",330,334012,0.564429,1,1
LAT-ch,6,parallel,1,"(3,0) -> (3,1)",330,353538,0.613581,0.919894,0.919894
LAT-ch,6,parallel,2,"(4,1) -> (4,2)",330,149299,0.327028,1.72593,0.862967
LAT-ch,6,parallel,4,"(4,1) -> (5,1)",330,290296,0.487658,1.15743,0.289357
LAT-ch,4,sequential,1,"(6,7) -> (5,7)",-350,2904,0.00256626,1,1
LAT-ch,4,parallel,1,"(6,7) -> (5,7)",-350,2906,0.00250938,1.02267,1.02267
LAT-ch,4,parallel,2,"(6,7) -> (5,7)",-350,2906,0.00315883,0.81241,0.406205
LAT-ch,4,parallel,4,"(6,7) -> (5,7)",-350,2906,0.00259687,0.988212,0.247053
LAT-ch,5,sequential,1,"(6,7) -> (5,7)",150,11352,0.0240183,1,1
LAT-ch,5,parallel,1,"(6,7) -> (5,7)",150,11448,0.0240588,0.998317,0.998317
LAT-ch,5,parallel,2,"(6,7) -> (5,7)",150,11448,0.0240422,0.999008,0.499504
LAT-ch,5,parallel,4,"(6,7) -> (5,7)",150,11448,0.0240841,0.997271,0.249318
LAT-ch,6,sequential,1,"(6,7) -> (5,7)",-180,91340,0.0888569,1,1
LAT-ch,6,parallel,1,"(6,7) -> (5,7)",-180,91699,0.0906527,0.980191,0.980191
LAT-ch,6,parallel,2,"(6,7) -> (5,7)",-180,91699,0.0907846,0.978767,0.489384
LAT-ch,6,parallel,4,"(6,7) -> (5,7)",-180,91699,0.0910209,0.976225,0.244056
LAT-ch,4,sequential,1,"(0,6) -> (1,6)",400,366,0.000861639,1,1
LAT-ch,4,parallel,1,"(0,6) -> (1,6)",400,404,0.00118658,0.726153,0.726153
LAT-ch,4,parallel,2,"(0,6) -> (1,6)",400,404,0.00121011,0.712032,0.356016
LAT-ch,4,parallel,4,"(0,6) -> (1,6)",400,404,0.00112188,0.768033,0.192008
LAT-ch,5,sequential,1,"(0,6) -> (0,4)",-400,1604,0.00186002,1,1
LAT-ch,5,parallel,1,"(0,6) -> (0,4)",-400,2019,0.00246897,0.753357,0.753357
LAT-ch,5,parallel,2,"(0,6) -> (0,4)",-400,2339,0.00282918,0.657441,0.32872
LAT-ch,5,parallel,4,"(0,6) -> (0,4)",-400,2615,0.00309481,0.601011,0.150253
LAT-ch,6,sequential,1,"(0,6) -> (0,4)",200,7818,0.0143703,1,1
LAT-ch,6,parallel,1,"(0,6) -> (0,4)",200,10439,0.0225338,0.63772,0.63772
LAT-ch,6,parallel,2,"(0,6) -> (0,4)",200,10439,0.0225381,0.6376,0.3188
LAT-ch,6,parallel,4,"(0,6) -> (0,4)",200,10439,0.0225197,0.638119,0.15953
LAT-ch,4,sequential,1,"(3,3) -> (2,1)",-410,12648,0.0107706,1,1
LAT-ch,4,parallel,1,"(3,3) -> (2,1)",-410,13365,0.0127318,0.84596,0.84596
LAT-ch,4,parallel,2,"(3,3) -> (2,1)",-410,13365,0.0127089,0.847479,0.42374
LAT-ch,4,parallel,4,"(3,3) -> (2,1)",-410,13365,0.0127503,0.844732,0.211183
LAT-ch,5,sequential,1,"(7,7) -> (7,4)",90,25385,0.0334865,1,1
LAT-ch,5,parallel,1,"(7,7) -> (7,4)",90,31309,0.0400452,0.836217,0.836217
LAT-ch,5,parallel,2,"(7,7) -> (7,4)",90,38481,0.0475603,0.704084,0.352042
LAT-ch,5,parallel,4,"(7,7) -> (7,1)",90,26654,0.0317314,1.05531,0.263827
LAT-ch,6,sequential,1,"(3,3) -> (4,5)",-430,363781,0.312455,1,1
LAT-ch,6,parallel,1,"(3,3) -> (4,5)",-430,429351,0.379177,0.824035,0.824035
LAT-ch,6,parallel,2,"(6,7) -> (5,7)",-430,422548,0.371775,0.84044,0.42022
LAT-ch,6,parallel,4,"(7,7) -> (7,0)",-430,403444,0.3649,0.856275,0.214069
LAT-ch,4,sequential,1,"(2,3) -> (2,2)",-500,3356,0.00534934,1,1
LAT-ch,4,parallel,1,"(2,3) -> (2,2)",-500,3531,0.00668857,0.799773,0.799773
LAT-ch,4,parallel,2,"(2,3) -> (2,2)",-500,4726,0.00800785,0.668012,0.334006
LAT-ch,4,parallel,4,"(2,3) -> (2,2)",-500,3933,0.00667158,0.801811,0.200453
LAT-ch,5,sequential,1,"(2,3) -> (2,2)",-400,16672,0.0240125,1,1
LAT-ch,5,parallel,1,"(2,3) -> (2,2)",-400,19959,0.0271106,0.885724,0.885724
LAT-ch,5,parallel,2,"(2,3) -> (2,2)",-400,26714,0.0401047,0.598745,0.299373
LAT-ch,5,parallel,4,"(2,3) -> (2,2)",-400,22611,0.0324553,0.739865,0.184966
LAT-ch,6,sequential,1,"(2,3) -> (2,2)",-500,66609,0.0919838,1,1
LAT-ch,6,parallel,1,"(2,3) -> (2,2)",-500,75189,0.118285,0.777644,0.777644
LAT-ch,6,parallel,2,"(2,3) -> (2,2)",-500,102900,0.142112,0.647263,0.323632
LAT-ch,6,parallel,4,"(2,3) -> (2,2)",-500,124244,0.16811,0.547164,0.136791
LAT-ch,4,sequential,1,"(7,6) -> (7,5)",-880,912,0.00128042,1,1
LAT-ch,4,parallel,1,"(7,6) -> (7,5)",-880,913,0.0012685,1.00939,1.00939
LAT-ch,4,parallel,2,"(7,6) -> (7,5)",-880,913,0.00134539,0.951711,0.475855
LAT-ch,4,parallel,4,"(7,6) -> (7,5)",-880,913,0.00134473,0.952177,0.238044
LAT-ch,5,sequential,1,"(7,6) -> (7,5)",-780,3342,0.00731285,1,1
LAT-ch,5,parallel,1,"(7,6) -> (7,5)",-780,3368,0.00738648,0.990032,0.990032
LAT-ch,5,parallel,2,"(7,6) -> (7,5)",-780,3368,0.0074008,0.988116,0.494058
LAT-ch,5,parallel,4,"(7,6) -> (7,5)",-780,3368,0.0074278,0.984525,0.246131
LAT-ch,6,sequential,1,"(7,6) -> (7,5)",-780,13380,0.0238015,1,1
LAT-ch,6,parallel,1,"(7,6) -> (7,5)",-780,13434,0.0239344,0.99445,0.99445
LAT-ch,6,parallel,2,"(7,6) -> (7,5)",-780,13434,0.0239435,0.99407,0.497035
LAT-ch,6,parallel,4,"(7,6) -> (7,5)",-780,13434,0.0240063,0.99147,0.247867
LAT-ch,4,sequential,1,"(0,2) -> (1,1)",300,3934,0.00255612,1,1
LAT-ch,4,parallel,1,"(0,2) -> (1,1)",300,3934,0.00254961,1.00255,1.00255
LAT-ch,4,parallel,2,"(0,2) -> (1,1)",300,3934,0.00256666,0.99589,0.497945
LAT-ch,4,parallel,4,"(0,2) -> (1,1)",300,3934,0.00265638,0.962256,0.240564
LAT-ch,5,sequential,1,"(0,2) -> (1,1)",300,13133,0.02543,1,1
LAT-ch,5,parallel,1,"(0,2) -> (1,1)",300,13133,0.0255065,0.997,0.997
LAT-ch,5,parallel,2,"(0,2) -> (1,1)",300,13133,0.025553,0.995187,0.497593
LAT-ch,5,parallel,4,"(0,2) -> (1,1)",300,13133,0.0256332,0.992073,0.248018
LAT-ch,6,sequential,1,"(0,2) -> (1,1)",620,185040,0.119209,1,1
LAT-ch,6,parallel,1,"(0,2) -> (1,1)",620,185040,0.119424,0.998199,0.998199
LAT-ch,6,parallel,2,"(0,2) -> (1,1)",620,185040,0.120053,0.992964,0.496482
LAT-ch,6,parallel,4,"(0,2) -> (1,1)",620,185040,0.120287,0.991032,0.247758
LAT-ch,4,sequential,1,"(6,4) -> (3,7)",-210,2267,0.00706354,1,1
LAT-ch,4,parallel,1,"(6,4) -> (3,7)",-210,2420,0.0086076,0.820616,0.820616
LAT-ch,4,parallel,2,"(6,4) -> (3,7)",-210,2420,0.00857505,0.823731,0.411866
LAT-ch,4,parallel,4,"(6,4) -> (3,7)",-210,2420,0.00841769,0.83913,0.209783
LAT-ch,5,sequential,1,"(6,4) -> (3,7)",-110,20573,0.0185955,1,1
LAT-ch,5,parallel,1,"(6,4) -> (3,7)",-110,24430,0.0221426,0.839804,0.839804
LAT-ch,5,parallel,2,"(6,4) -> (3,7)",-110,24430,0.0221058,0.841201,0.4206
LAT-ch,5,parallel,4,"(6,4) -> (3,7)",-110,24430,0.0220765,0.842319,0.21058
LAT-ch,6,sequential,1,"(6,4) -> (3,7)",-310,35705,0.0920619,1,1
LAT-ch,6,parallel,1,"(6,4) -> (3,7)",-310,43278,0.122018,0.754496,0.754496
LAT-ch,6,parallel,2,"(6,4) -> (3,7)",-310,43278,0.12182,0.75572,0.37786
LAT-ch,6,parallel,4,"(6,4) -> (3,7)",-310,43278,0.122057,0.754251,0.188563
URS-chTJ,4,sequential,1,"(7,1) -> (6,1)",-400,6169,0.00477125,1,1
URS-chTJ,4,parallel,1,"(7,1) -> (6,1)",-400,6767,0.00526176,0.906778,0.906778
URS-chTJ,4,parallel,2,"(7,1) -> (6,1)",-400,6767,0.00527668,0.904215,0.452108
URS-chTJ,4,parallel,4,"(7,1) -> (6,1)",-400,6767,0.00525361,0.908185,0.227046
URS-chTJ,5,sequential,1,"(7,1) -> (7,2)",100,10490,0.023761,1,1
URS-chTJ,5,parallel,1,"(7,1) -> (7,2)",100,11395,0.0267173,0.889349,0.889349
URS-chTJ,5,parallel,2,"(7,1) -> (7,2)",100,15114,0.0378903,0.6271,0.31355
URS-chTJ,5,parallel,4,"(7,1) -> (7,2)",100,11395,0.0266904,0.890247,0.222562
URS-chTJ,6,sequential,1,"(7,1) -> (6,1)",-580,91032,0.0865926,1,1
URS-chTJ,6,parallel,1,"(7,1) -> (6,1)",-580,109938,0.103069,0.840143,0.840143
URS-chTJ,6,parallel,2,"(7,1) -> (6,1)",-580,109938,0.102767,0.842608,0.421304
URS-chTJ,6,parallel,4,"(7,1) -> (6,1)",-580,109938,0.103845,0.833868,0.208467
URS-chTJ,4,sequential,1,"(5,5) -> (4,5)",-430,5749,0.00893687,1,1
URS-chTJ,4,parallel,1,"(5,5) -> (4,5)",-430,6175,0.0121555,0.735213,0.735213
URS-chTJ,4,parallel,2,"(5,5) -> (5,7)",-430,6377,0.0117788,0.758723,0.379362
URS-chTJ,4,parallel,4,"(5,5) -> (4,5)",-430,6175,0.0119135,0.750149,0.187537
URS-chTJ,5,sequential,1,"(5,5) -> (5,4)",-330,28085,0.0441753,1,1
URS-chTJ,5,parallel,1,"(5,5) -> (5,4)",-330,35581,0.0513127,0.860903,0.860903
URS-chTJ,5,parallel,2,"(5,5) -> (5,4)",-330,32113,0.0414912,1.06469,0.532345
URS-chTJ,5,parallel,4,"(5,5) -> (5,4)",-330,38630,0.0599298,0.737117,0.184279
URS-chTJ,6,sequential,1,"(5,5) -> (5,4)",-430,116347,0.164471,1,1
URS-chTJ,6,parallel,1,"(5,5) -> (5,4)",-430,132999,0.22205,0.740693,0.740693
URS-chTJ,6,parallel,2,"(5,5) -> (5,4)",-430,168128,0.248177,0.662716,0.331358
URS-chTJ,6,parallel,4,"(5,5) -> (5,4)",-430,168298,0.250213,0.657324,0.164331
URS-chTJ,4,sequential,1,"(5,0) -> (4,0)",100,1009,0.00203241,1,1
URS-chTJ,4,parallel,1,"(5,0) -> (4,0)",100,1097,0.00275408,0.737962,0.737962
URS-chTJ,4,parallel,2,"(5,0) -> (4,0)",100,1392,0.00313195,0.648927,0.324463
URS-chTJ,4,parallel,4,"(5,0) -> (4,0)",100,1450,0.00295349,0.688136,0.172034
URS-chTJ,5,sequential,1,"(5,0) -> (4,0)",100,17353,0.0226589,1,1
URS-chTJ,5,parallel,1,"(5,0) -> (4,0)",100,20146,0.0257042,0.881525,0.881525
URS-chTJ,5,parallel,2,"(5,0) -> (4,0)",100,20663,0.0266912,0.848929,0.424464
URS-chTJ,5,parallel,4,"(5,0) -> (4,0)",100,20710,0.0270362,0.838096,0.209524
URS-chTJ,6,sequential,1,"(5,0) -> (4,0)",100,19255,0.0299375,1,1
URS-chTJ,6,parallel,1,"(5,0) -> (4,0)",100,23988,0.0435107,0.68805,0.68805
URS-chTJ,6,parallel,2,"(5,0) -> (4,0)",100,28626,0.0486436,0.615446,0.307723
URS-chTJ,6,parallel,4,"(5,0) -> (4,0)",100,33376,0.0509797,0.587244,0.146811
URS-chTJ,4,sequential,1,"(7,6) -> (7,7)",-230,1639,0.00204955,1,1
URS-chTJ,4,parallel,1,"(7,6) -> (7,7)",-230,1760,0.00257556,0.795769,0.795769
URS-chTJ,4,parallel,2,"(7,6) -> (7,7)",-230,1760,0.00251605,0.814589,0.407294
URS-chTJ,4,parallel,4,"(7,6) -> (7,7)",-230,1231,0.00207458,0.987934,0.246983
URS-chTJ,5,sequential,1,"(7,6) -> (7,7)",-130,7805,0.00842518,1,1
URS-chTJ,5,parallel,1,"(7,6) -> (7,7)",-130,8700,0.00939386,0.896882,0.896882
URS-chTJ,5,parallel,2,"(7,6) -> (7,7)",-130,9646,0.0109955,0.766242,0.383121
URS-chTJ,5,parallel,4,"(7,6) -> (7,7)",-130,7070,0.00825282,1.02089,0.255221
URS-chTJ,6,sequential,1,"(4,3) -> (4,5)",-330,18259,0.0221757,1,1
URS-chTJ,6,parallel,1,"(4,3) -> (4,5)",-330,21450,0.0294224,0.753702,0.753702
URS-chTJ,6,parallel,2,"(4,3) -> (4,5)",-330,21450,0.0293862,0.754629,0.377315
URS-chTJ,6,parallel,4,"(4,3) -> (4,5)",-330,21450,0.0294489,0.753023,0.188256
URS-chTJ,4,sequential,1,"(2,5) -> (1,5)",1170,4217,0.00416802,1,1
URS-chTJ,4,parallel,1,"(2,5) -> (1,5)",1170,4352,0.00523286,0.796509,0.796509
URS-chTJ,4,parallel,2,"(2,5) -> (1,5)",1170,3547,0.00482901,0.863122,0.431561
URS-chTJ,4,parallel,4,"(2,5) -> (1,5)",1170,4327,0.00517827,0.804907,0.201227
URS-chTJ,5,sequential,1,"(4,5) -> (5,5)",1070,8326,0.013389,1,1
URS-chTJ,5,parallel,1,"(4,5) -> (5,5)",1070,10980,0.0163726,0.81777,0.81777
URS-chTJ,5,parallel,2,"(4,5) -> (5,5)",1070,11005,0.0157707,0.848977,0.424489
URS-chTJ,5,parallel,4,"(4,5) -> (5,5)",1070,13801,0.0226761,0.590446,0.147612
URS-chTJ,6,sequential,1,"(3,2) -> (7,6)",1390,68627,0.0573802,1,1
URS-chTJ,6,parallel,1,"(3,2) -> (7,6)",1390,81789,0.0811312,0.707252,0.707252
URS-chTJ,6,parallel,2,"(3,2) -> (7,6)",1390,103242,0.0944999,0.607198,0.303599
URS-chTJ,6,parallel,4,"(3,2) -> (7,6)",1390,167933,0.136348,0.420836,0.105209
URS-chTJ,4,sequential,1,"(7,7) -> (7,6)",-1090,908,0.00108815,1,1
URS-chTJ,4,parallel,1,"(7,7) -> (7,6)",-1090,908,0.00103636,1.04997,1.04997
URS-chTJ,4,parallel,2,"(7,7) -> (7,6)",-1090,908,0.00109533,0.993443,0.496722
URS-chTJ,4,parallel,4,"(7,7) -> (7,6)",-1090,908,0.00114827,0.947638,0.236909
URS-chTJ,5,sequential,1,"(7,7) -> (7,6)",-590,4002,0.00633726,1,1
URS-chTJ,5,parallel,1,"(7,7) -> (7,6)",-590,4002,0.00634023,0.999532,0.999532
URS-chTJ,5,parallel,2,"(7,7) -> (7,6)",-590,4002,0.00637879,0.99349,0.496745
URS-chTJ,5,parallel,4,"(7,7) -> (7,6)",-590,4002,0.00637792,0.993626,0.248406
URS-chTJ,6,sequential,1,"(7,7) -> (7,6)",-600,14415,0.0241216,1,1
URS-chTJ,6,parallel,1,"(7,7) -> (7,6)",-600,14415,0.0239878,1.00558,1.00558
URS-chTJ,6,parallel,2,"(7,7) -> (7,6)",-600,14415,0.0240441,1.00323,0.501613
URS-chTJ,6,parallel,4,"(7,7) -> (7,6)",-600,14415,0.0241407,0.99921,0.249802
URS-chTJ Coop,4,sequential,1,"(2,6) -> (1,5)",-200,413,0.000593718,1,1
URS-chTJ Coop,4,parallel,1,"(2,6) -> (1,5)",-200,417,0.000595118,0.997648,0.997648
URS-chTJ Coop,4,parallel,2,"(2,6) -> (1,5)",-200,417,0.0006097,0.973787,0.486894
URS-chTJ Coop,4,parallel,4,"(2,6) -> (1,5)",-200,417,0.000652469,0.909956,0.227489
URS-chTJ Coop,5,sequential,1,"(2,6) -> (1,5)",-200,1705,0.00217344,1,1
URS-chTJ Coop,5,parallel,1,"(2,6) -> (1,5)",-200,1791,0.0022532,0.9646,0.9646
URS-chTJ Coop,5,parallel,2,"(2,6) -> (1,5)",-200,1791,0.00227119,0.956961,0.47848
URS-chTJ Coop,5,parallel,4,"(2,6) -> (1,5)",-200,1791,0.00230413,0.943281,0.23582
URS-chTJ Coop,6,sequential,1,"(2,6) -> (1,5)",-200,4933,0.00644897,1,1
URS-chTJ Coop,6,parallel,1,"(2,6) -> (1,5)",-200,5142,0.00714873,0.902114,0.902114
URS-chTJ Coop,6,parallel,2,"(2,6) -> (1,5)",-200,5142,0.0071857,0.897473,0.448736
URS-chTJ Coop,6,parallel,4,"(2,6) -> (1,5)",-200,5142,0.00717582,0.898708,0.224677
URS-chTJ Coop,4,sequential,1,"(4,0) -> (4,4)",100,4613,0.00739727,1,1
URS-chTJ Coop,4,parallel,1,"(4,0) -> (4,4)",100,4942,0.00919633,0.804372,0.804372
URS-chTJ Coop,4,parallel,2,"(4,0) -> (4,4)",100,4970,0.00913663,0.809628,0.404814
URS-chTJ Coop,4,parallel,4,"(4,0) -> (4,4)",100,4810,0.00890494,0.830693,0.207673
URS-chTJ Coop,5,sequential,1,"(6,3) -> (0,3)",-100,62712,0.0674691,1,1
URS-chTJ Coop,5,parallel,1,"(6,3) -> (0,3)",-100,80525,0.0813714,0.82915,0.82915
URS-chTJ Coop,5,parallel,2,"(4,0) -> (4,6)",-100,66094,0.0638863,1.05608,0.52804
URS-chTJ Coop,5,parallel,4,"(4,0) -> (4,3)",-100,57815,0.0444617,1.51747,0.379367
URS-chTJ Coop,6,sequential,1,"(4,0) -> (4,4)",100,116671,0.16617,1,1
URS-chTJ Coop,6,parallel,1,"(4,0) -> (4,4)",100,150925,0.245235,0.677594,0.677594
URS-chTJ Coop,6,parallel,2,"(4,0) -> (4,4)",100,151523,0.244327,0.680112,0.340056
URS-chTJ Coop,6,parallel,4,"(4,0) -> (4,4)",100,201457,0.292377,0.568342,0.142085
URS-chTJ Coop,4,sequential,1,"(0,6) -> (0,5)",500,1335,0.00117681,1,1
URS-chTJ Coop,4,parallel,1,"(0,6) -> (0,5)",500,1411,0.00143206,0.821765,0.821765
URS-chTJ Coop,4,parallel,2,"(0,6) -> (0,5)",500,1411,0.00148532,0.792297,0.396148
URS-chTJ Coop,4,parallel,4,"(0,6) -> (0,5)",500,1411,0.00140577,0.837128,0.209282
URS-chTJ Coop,5,sequential,1,"(1,2) -> (2,3)",170,2798,0.00365442,1,1
URS-chTJ Coop,5,parallel,1,"(1,2) -> (2,3)",170,3166,0.00433483,0.843037,0.843037
URS-chTJ Coop,5,parallel,2,"(1,2) -> (0,1)",170,2298,0.00298381,1.22475,0.612375
URS-chTJ Coop,5,parallel,4,"(1,2) -> (0,1)",170,2858,0.00379346,0.963349,0.240837
URS-chTJ Coop,6,sequential,1,"(0,6) -> (0,5)",500,14482,0.0104307,1,1
URS-chTJ Coop,6,parallel,1,"(0,6) -> (0,5)",500,16952,0.0130089,0.801815,0.801815
URS-chTJ Coop,6,parallel,2,"(0,6) -> (0,5)",500,16952,0.0129965,0.802576,0.401288
URS-chTJ Coop,6,parallel,4,"(0,6) -> (0,5)",500,16952,0.0130283,0.800617,0.200154
URS-chTJ Coop,4,sequential,1,"(4,3) -> (3,3)",0,350,0.0003518,1,1
URS-chTJ Coop,4,parallel,1,"(4,3) -> (3,3)",0,365,0.000489983,0.717984,0.717984
URS-chTJ Coop,4,parallel,2,"(4,3) -> (3,3)",0,365,0.000465853,0.755174,0.377587
URS-chTJ Coop,4,parallel,4,"(4,3) -> (3,3)",0,398,0.00054217,0.648874,0.162218
URS-chTJ Coop,5,sequential,1,"(4,3) -> (3,3)",0,888,0.00088204,1,1
URS-chTJ Coop,5,parallel,1,"(4,3) -> (3,3)",0,1188,0.00115741,0.762083,0.762083
URS-chTJ Coop,5,parallel,2,"(4,2) -> (3,2)",0,1373,0.00131311,0.671718,0.335859
URS-chTJ Coop,5,parallel,4,"(4,3) -> (3,3)",0,1188,0.00119661,0.737118,0.18428
URS-chTJ Coop,6,sequential,1,"(4,3) -> (3,3)",0,2019,0.00207556,1,1
URS-chTJ Coop,6,parallel,1,"(4,3) -> (3,3)",0,2588,0.00290639,0.714137,0.714137
URS-chTJ Coop,6,parallel,2,"(4,2) -> (3,2)",0,3019,0.00341244,0.608233,0.304117
URS-chTJ Coop,6,parallel,4,"(4,2) -> (3,2)",0,2781,0.00317747,0.653211,0.163303
Riga-ch,4,sequential,1,"(1,5) -> (0,6)",1000002,1861,0.00151092,1,1
Riga-ch,4,parallel,1,"(1,5) -> (0,6)",1000002,1861,0.00148509,1.01739,1.01739
Riga-ch,4,parallel,2,"(1,5) -> (0,6)",1000002,1861,0.00149003,1.01402,0.507008
Riga-ch,4,parallel,4,"(1,5) -> (0,6)",1000002,1861,0.00155147,0.97386,0.243465
Riga-ch,5,sequential,1,"(1,5) -> (0,6)",1000003,4557,0.0130904,1,1
Riga-ch,5,parallel,1,"(1,5) -> (0,6)",1000003,4557,0.0130775,1.00099,1.00099
Riga-ch,5,parallel,2,"(1,5) -> (0,6)",1000003,4557,0.0130858,1.00035,0.500176
Riga-ch,5,parallel,4,"(1,5) -> (0,6)",1000003,4557,0.0131331,0.996751,0.249188
Riga-ch,6,sequential,1,"(1,5) -> (0,6)",1000004,50721,0.0483346,1,1
Riga-ch,6,parallel,1,"(1,5) -> (0,6)",1000004,50721,0.0482591,1.00157,1.00157
Riga-ch,6,parallel,2,"(1,5) -> (0,6)",1000004,50721,0.0483284,1.00013,0.500065
Riga-ch,6,parallel,4,"(1,5) -> (0,6)",1000004,50721,0.0483881,0.998895,0.249724
Riga-ch,4,sequential,1,"(2,5) -> (3,6)",100,662,0.000524459,1,1
Riga-ch,4,parallel,1,"(2,5) -> (3,6)",100,806,0.000650605,0.80611,0.80611
Riga-ch,4,parallel,2,"(2,5) -> (1,5)",100,414,0.000393815,1.33174,0.66587
Riga-ch,4,parallel,4,"(2,5) -> (3,6)",100,848,0.000699827,0.749412,0.187353
Riga-ch,5,sequential,1,"(2,5) -> (3,6)",100,1496,0.00127555,1,1
Riga-ch,5,parallel,1,"(2,5) -> (3,6)",100,2007,0.0018024,0.707696,0.707696
Riga-ch,5,parallel,2,"(2,5) -> (3,6)",100,2007,0.00181026,0.704623,0.352311
Riga-ch,5,parallel,4,"(2,5) -> (3,6)",100,2100,0.00234011,0.545082,0.136271
Riga-ch,6,sequential,1,"(2,5) -> (3,6)",100,3547,0.0031249,1,1
Riga-ch,6,parallel,1,"(2,5) -> (3,6)",100,5236,0.00363116,0.860579,0.860579
